English (source / theme base),French (Canada) — translation layer
"<p>Share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store. Share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.</p>","<p>Communiquez de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique. Communiquez de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique.</p>"
"<p>Share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.</p>","<p>Communiquez de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique.</p>"
<p>Share information about your brand with your customers.</p>,<p>Communiquez de l'information sur votre marque à vos clients.</p>
<p>Shop our gourmet espresso machines and premium capsule brewers.</p>,<p>Magasinez nos machines à espresso gastronomiques et nos cafetières à capsules haut de gamme.</p>
<p>Shop the Sale!</p>,<p>Magasinez les soldes!</p>
"<p>Single-serve machines are built to brew one cup at a time rather than a full carafe, which is part of what makes them so compact and quick. If you regularly need to serve several people at once, a traditional drip coffee maker or a hybrid machine that offers both single-cup and carafe brewing may suit you better.</p>","<p>Les machines à portion individuelle sont conçues pour infuser une tasse à la fois plutôt qu'une carafe entière, ce qui contribue à les rendre aussi compactes et rapides. Si vous devez régulièrement servir plusieurs personnes à la fois, une cafetière filtre traditionnelle ou une machine hybride offrant à la fois l'infusion à la tasse et à la carafe pourrait mieux vous convenir.</p>"
"<p>Single-serve shines for solo drinkers, busy mornings, and households where everyone wants something different. If speed, consistency, and zero cleanup matter more than dialing in every variable, this is your machine.</p>","<p>La portion individuelle est idéale pour les buveurs en solo, les matins pressés et les ménages où chacun veut quelque chose de différent. Si la rapidité, la constance et l'absence de nettoyage comptent plus que le réglage de chaque variable, c'est la machine qu'il vous faut.</p>"
"<p>Stainless steel is for shoppers who want a durable, classic metal kettle and don't need to see the water inside. It's a great fit if you value longevity and a tidy, spot-hiding finish, if you have a busy household that puts appliances through their paces, or if you simply prefer the timeless look of metal on the counter. Boil-only models suit everyday coffee and black-tea drinkers, while digital versions with presets and keep-warm reward anyone who likes to fine-tune their brew.</p>","<p>L'acier inoxydable s'adresse aux acheteurs qui veulent une bouilloire en métal durable et classique et qui n'ont pas besoin de voir l'eau à l'intérieur. C'est un excellent choix si vous accordez de l'importance à la longévité et à un fini soigné qui camoufle les traces, si vous avez un ménage occupé qui met les appareils à rude épreuve, ou si vous préférez simplement l'allure intemporelle du métal sur le comptoir. Les modèles à ébullition seulement conviennent aux amateurs de café et de thé noir au quotidien, tandis que les versions numériques avec préréglages et maintien au chaud récompensent quiconque aime peaufiner son infusion.</p>"
"<p>Subscribe to our newsletter and be the first to hear about our new arrivals, special promotions and online exclusives.</p>","<p>Abonnez-vous à notre infolettre et soyez le premier à être informé de nos nouveautés, de nos promotions spéciales et de nos exclusivités en ligne.</p>"
"<p>Tea infuser kettles are made for loose-leaf and bagged-tea lovers who want fewer dishes and less fuss. If you'd rather not juggle a kettle, a teapot, and a separate strainer — or you simply want to brew a quick mug without extra cleanup — this is your kettle. It suits everyone from the solo sipper reaching for a compact 1L on a small counter to the household that wants a full pot to share, and it's just as happy with a bag of everyday black tea as with a spoonful of premium loose-leaf.</p>","<p>Les bouilloires avec infuseur à thé sont conçues pour les amateurs de thé en feuilles et en sachet qui veulent moins de vaisselle et moins de tracas. Si vous préférez ne pas jongler avec une bouilloire, une théière et une passoire séparée — ou si vous voulez simplement infuser rapidement une tasse sans nettoyage supplémentaire — c'est la bouilloire qu'il vous faut. Elle convient à tout le monde, du buveur en solo qui opte pour un modèle compact de 1 L sur un petit comptoir jusqu'au ménage qui veut une pleine théière à partager, et elle se prête aussi bien à un sachet de thé noir de tous les jours qu'à une cuillerée de thé en feuilles haut de gamme.</p>"
"<p>Temperature-control kettles are made for tea connoisseurs and pour-over coffee fans. If you drink green, white, or oolong tea — the delicate leaves that turn bitter in boiling water — this is the upgrade that changes everything. It's also ideal for anyone brewing pour-over coffee who wants repeatable results, and for households that want one kettle to handle it all, from a full 212°F boil for black tea to a gentle 170°F for a morning green. If you only drink black tea, instant coffee, or simply need hot water fast, a simpler Fast-Boil kettle may be all you need.</p>","<p>Les bouilloires à contrôle de température sont conçues pour les connaisseurs de thé et les amateurs de café à infusion lente. Si vous buvez du thé vert, blanc ou oolong — ces feuilles délicates qui deviennent amères dans l'eau bouillante — c'est l'amélioration qui change tout. Elle est aussi idéale pour quiconque prépare du café à infusion lente et souhaite des résultats reproductibles, et pour les ménages qui veulent une seule bouilloire pour tout faire, d'une pleine ébullition à 100 °C pour le thé noir à un doux 77 °C pour un thé vert du matin. Si vous ne buvez que du thé noir, du café instantané, ou si vous avez simplement besoin d'eau chaude rapidement, une bouilloire Fast-Boil plus simple pourrait suffire à vos besoins.</p>"
"<p>The choice is yours. With our bundle builder, you can select any combination from our range of products. The easiest way to keep everyone happy.</p>","<p>Le choix vous appartient. Grâce à notre créateur d'ensembles, vous pouvez sélectionner n'importe quelle combinaison parmi notre gamme de produits. La façon la plus simple de plaire à tout le monde.</p>"
"<p>The Crispinator Max™ Air Fryer & Toaster Oven cooks faster and more evenly than a standard oven, powered by six heating elements, a convection fan and temperatures up to 260°C. Ten cook functions and four fan speeds let it replace up to six kitchen appliances — air frying, baking, broiling, roasting, reheating, dehydrating, proofing, keep-warm, toast and bagel. A 2.7-litre air frying basket, three rack positions and a windowed door handle everything from a batch of fries to a whole chicken.</p>","<p>Le four grille-pain et friteuse à air Crispinator Max™ cuit plus rapidement et plus uniformément qu'un four ordinaire, grâce à six éléments chauffants, un ventilateur à convection et des températures pouvant atteindre 260 °C. Dix fonctions de cuisson et quatre vitesses de ventilation lui permettent de remplacer jusqu'à six appareils de cuisine — friture à air, cuisson au four, gril, rôtissage, réchauffage, déshydratation, levée de la pâte, maintien au chaud, rôtie et bagel. Un panier à friture à air de 2,7 L, trois positions de grille et une porte vitrée permettent de tout préparer, d'une portion de frites à un poulet entier.</p>"
"<p>The Crispinator™ Air Fryer delivers restaurant-style results with 232°C max heat, a 3600 RPM motor, and a 7.6-litre capacity. Cook up to 40% faster with 6 cooking functions in an award-winning low-profile design.</p>","<p>La friteuse à air Crispinator™ offre des résultats dignes d'un restaurant avec une chaleur maximale de 232 °C, un moteur de 3600 tr/min et une capacité de 7,6 L. Cuisez jusqu'à 40 % plus rapidement grâce à 6 fonctions de cuisson dans un design à profil bas primé.</p>"
"<p>The dedicated pick is the 1.8L Keep-Warm Electric Tea Kettle, which pairs the keep-warm function with a removable tea infuser and heating-versus-keep-warm status lights. Keep-warm is also built into select temperature-control and stainless-steel models, as well as the digital reForm Collection, so you can get the hold feature in other sizes and styles — for example, a temperature-control model that adds presets for green or white tea.</p>","<p>Le choix par excellence est la bouilloire électrique à thé avec maintien au chaud de 1,8 L, qui associe la fonction de maintien au chaud à un infuseur à thé amovible et à des voyants indiquant le chauffage ou le maintien au chaud. Le maintien au chaud est aussi intégré à certains modèles à contrôle de température et en acier inoxydable, ainsi qu'à la reForm Collection numérique, de sorte que vous pouvez obtenir cette fonction dans d'autres formats et styles — par exemple, un modèle à contrôle de température qui ajoute des préréglages pour le thé vert ou blanc.</p>"
"<p>The fastest path from craving to cup. Pop in a pod, press a button, and you've got a fresh single serving in under a minute — no grinding, no measuring, no mess.</p>","<p>Le chemin le plus rapide de l'envie à la tasse. Insérez une capsule, appuyez sur un bouton et vous obtenez une portion individuelle fraîche en moins d'une minute — sans mouture, sans mesure, sans dégât.</p>"
"<p>The fastest way to hot water in your home — for tea, pour-over coffee, and everything in between. Here's how our kettles differ, so you can pick with confidence.</p>","<p>La façon la plus rapide d'obtenir de l'eau chaude à la maison — pour le thé, le café à infusion lente et tout le reste. Voici en quoi nos bouilloires diffèrent, pour que vous puissiez choisir en toute confiance.</p>"
"<p>The foundation of café culture at home. Espresso machines use pressure to pull a small, intense shot of coffee — the rich base for everything from a morning cappuccino to an afternoon americano.</p>","<p>Le fondement de la culture du café à la maison. Les machines à espresso utilisent la pression pour extraire une petite dose de café intense — la base riche de tout, du cappuccino du matin à l'americano de l'après-midi.</p>"
"<p>The keep-warm function holds your water hot for up to an hour after the kettle finishes boiling, instead of letting it cool right away. That means you can pour a second or third cup on demand without re-boiling — ideal if you sip slowly or refill throughout the day.</p>","<p>La fonction de maintien au chaud garde votre eau chaude jusqu'à une heure après que la bouilloire a terminé de bouillir, au lieu de la laisser refroidir immédiatement. Cela signifie que vous pouvez verser une deuxième ou troisième tasse au besoin sans faire rebouillir l'eau — idéal si vous buvez lentement ou si vous en resservez tout au long de la journée.</p>"
"<p>The keep-warm mode is designed to hold water hot for up to about an hour, not to run indefinitely. For the best-tasting water it's better to boil fresh when you need it. Automatic shut-off and boil-dry protection are built in for safety, and you should never run the kettle empty.</p>","<p>Le mode de maintien au chaud est conçu pour garder l'eau chaude pendant environ une heure, et non pour fonctionner indéfiniment. Pour une eau au meilleur goût, il vaut mieux la faire bouillir fraîchement au moment voulu. L'arrêt automatique et la protection contre l'ébullition à sec sont intégrés pour la sécurité, et vous ne devriez jamais faire fonctionner la bouilloire à vide.</p>"
"<p>The main difference is the spout. A regular electric kettle has a standard drip-free spout made for quick, everyday pouring, while a gooseneck kettle has a long, narrow, curved spout that pours a slow, precise stream. That control is what makes a gooseneck ideal for pour-over coffee and matcha, where the way you pour shapes the result. Chefman gooseneck kettles also come in a compact 0.8L size, so they suit solo brewers and small kitchens.</p>","<p>La principale différence est le bec. Une bouilloire électrique ordinaire est dotée d'un bec anti-goutte standard conçu pour un versement rapide au quotidien, tandis qu'une bouilloire à col de cygne possède un bec long, étroit et courbé qui verse un filet lent et précis. C'est ce contrôle qui rend le col de cygne idéal pour le café à infusion lente et le matcha, où la façon de verser façonne le résultat. Les bouilloires à col de cygne Chefman sont aussi offertes dans un format compact de 0,8 L, ce qui les rend parfaites pour les buveurs en solo et les petites cuisines.</p>"
"<p>The trusty workhorse of the coffee world. Drip machines brew a full pot of clean, consistent coffee with almost no effort — just add grounds and water, press a button, and walk away.</p>","<p>Le pilier fiable du monde du café. Les cafetières filtres infusent une pleine carafe de café propre et constant presque sans effort — il suffit d'ajouter la mouture et l'eau, d'appuyer sur un bouton et de vaquer à vos occupations.</p>"
"<p>There is a modest learning curve, since dialing in the grind, dose, and shot timing takes some experimentation at first. Most beginners improve quickly with practice, and machines with more automation can simplify the process if you'd prefer fewer variables to manage.</p>","<p>Il y a une légère courbe d'apprentissage, puisque le réglage de la mouture, de la dose et du temps d'extraction demande un peu d'expérimentation au départ. La plupart des débutants s'améliorent rapidement avec la pratique, et les machines plus automatisées peuvent simplifier le processus si vous préférez avoir moins de variables à gérer.</p>"
<p>These Chefman kettles are available now.</p>,<p>Ces bouilloires Chefman sont maintenant offertes.</p>
"<p>Think about how much you drink and how you like it served:</p><ul><li><strong>Capacity</strong> — a 12-cup carafe for a busy household, or a compact size for smaller kitchens.</li><li><strong>Programmable timer</strong> — wake up to a pot that's already brewed.</li><li><strong>Thermal carafe</strong> — keeps coffee hot for hours without a hot plate scorching the flavor.</li></ul>","<p>Pensez à la quantité que vous buvez et à la façon dont vous aimez la savourer :</p><ul><li><strong>Capacité</strong> — une carafe de 12 tasses pour un ménage occupé, ou un format compact pour les plus petites cuisines.</li><li><strong>Minuterie programmable</strong> — réveillez-vous devant une carafe déjà infusée.</li><li><strong>Carafe thermale</strong> — garde le café chaud pendant des heures sans qu'une plaque chauffante en altère la saveur.</li></ul>"
<p>Think you can pull the perfect shot? Stop the pour in the crema zone.</p>,<p>Vous pensez pouvoir extraire la dose parfaite? Arrêtez le versement dans la zone de la crema.</p>
<p>This site uses cookies for better user experience and analytics.</p>,<p>Ce site utilise des témoins pour améliorer l'expérience utilisateur et les analyses.</p>
"<p>To keep boil times fast and water tasting fresh, descale about once a month if you have hard water: fill with a 50/50 mix of water and white vinegar, boil, let it sit 15–20 minutes, then rinse well. Hand-wash the body and never submerge the electrical base.</p>","<p>Pour que les temps d'ébullition restent rapides et que l'eau garde un goût frais, détartrez environ une fois par mois si votre eau est dure : remplissez d'un mélange moitié-moitié d'eau et de vinaigre blanc, faites bouillir, laissez reposer de 15 à 20 minutes, puis rincez bien. Lavez le corps à la main et n'immergez jamais la base électrique.</p>"
"<p>Tough, timeless, and easy to wipe clean, a stainless-steel kettle brings a classic metal look to your counter along with the fast, safe boil Chefman is known for. It's the durable pick for shoppers who don't need to watch the water.</p>","<p>Robuste, intemporelle et facile à essuyer, une bouilloire en acier inoxydable apporte une allure métallique classique à votre comptoir, en plus de l'ébullition rapide et sécuritaire pour laquelle Chefman est reconnue. C'est le choix durable pour les acheteurs qui n'ont pas besoin de surveiller l'eau.</p>"
"<p>Use this section to explain a set of product features, to link to a series of pages, or to answer common questions about your products.</p>","<p>Utilisez cette section pour expliquer un ensemble de caractéristiques de produits, pour créer des liens vers une série de pages ou pour répondre aux questions courantes sur vos produits.</p>"
<p>Use this text area to tell your customers about your brand and vision. You can change it in the theme editor.</p>,<p>Utilisez cette zone de texte pour parler à vos clients de votre marque et de votre vision. Vous pouvez la modifier dans l'éditeur de thème.</p>
<p>Use this text to answer questions in as much detail as possible for your customers.</p>,<p>Utilisez ce texte pour répondre aux questions de vos clients avec le plus de détails possible.</p>
"<p>Use this text to share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.</p>","<p>Utilisez ce texte pour communiquer de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique.</p>"
"<p>Use this text to share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.</p><p>Share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.</p>","<p>Utilisez ce texte pour communiquer de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique.</p><p>Communiquez de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique.</p>"
"<p>Use this text to share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.<br/><br/>Share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store. Share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.</p>","<p>Utilisez ce texte pour communiquer de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique.<br/><br/>Communiquez de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique. Communiquez de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique.</p>"
"<p>Use this text to share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.<br>Use this text to share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.<br>Use this text to share information about your brand with your customers. Describe a product, share announcements, or welcome customers to your store.</p>","<p>Utilisez ce texte pour communiquer de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique.<br>Utilisez ce texte pour communiquer de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique.<br>Utilisez ce texte pour communiquer de l'information sur votre marque à vos clients. Décrivez un produit, partagez des annonces ou souhaitez la bienvenue aux clients dans votre boutique.</p>"
<p>Video tutorials and guides</p>,<p>Tutoriels vidéo et guides</p>
"<p>Wash the carafe, filter basket, and lid after each use, and descale the machine roughly once a month if you brew daily, or more often with hard water. You can descale with a commercial descaling solution or a mix of equal parts white vinegar and water, followed by two cycles of fresh water to rinse.</p>","<p>Lavez la carafe, le panier-filtre et le couvercle après chaque utilisation, et détartrez la machine environ une fois par mois si vous infusez tous les jours, ou plus souvent si votre eau est dure. Vous pouvez détartrer avec une solution de détartrage commerciale ou un mélange à parts égales de vinaigre blanc et d'eau, suivi de deux cycles d'eau fraîche pour rincer.</p>"
"<p>We'd love to hear from you. Our team is here to help. <br/></p><p>Email: <a href=""mailto:support@chefman.com"" target=""_blank"" title=""mailto:support@chefman.com""><strong>support@chefman.com</strong></a></p><p>Call Toll Free: <a href=""tel:1-888-315-6553"" title=""tel:1-888-315-6553"">1-888-315-6553</a></p><p>Mon – Thurs: 09:00 – 17:00 (EST)<br/>Fri: 09:00 - 14:00 (EST)<br/>Sat & Sun: Closed</p>","<p>Nous aimerions avoir de vos nouvelles. Notre équipe est là pour vous aider. <br/></p><p>Courriel : <a href=""mailto:support@chefman.com"" target=""_blank"" title=""mailto:support@chefman.com""><strong>support@chefman.com</strong></a></p><p>Appel sans frais : <a href=""tel:1-888-315-6553"" title=""tel:1-888-315-6553"">1-888-315-6553</a></p><p>Lun – jeu : 09 h 00 – 17 h 00 (HNE)<br/>Ven : 09 h 00 - 14 h 00 (HNE)<br/>Sam et dim : Fermé</p>"
<p>We'd love to hear from you. Our team is here to help.</p>,<p>Nous aimerions avoir de vos nouvelles. Notre équipe est là pour vous aider.</p>
<p>We'd love to hear from you. Our team is here to help.<br/>Let your customers get in touch with you by filling out the email form below.</p>,<p>Nous aimerions avoir de vos nouvelles. Notre équipe est là pour vous aider.<br/>Permettez à vos clients de communiquer avec vous en remplissant le formulaire de courriel ci-dessous.</p>
"<p>We're proud to be America's number one brand of electric kettles, offering stellar performance and innovation at every price point. </p>","<p>Nous sommes fiers d'être la marque numéro un de bouilloires électriques en Amérique, offrant une performance et une innovation exceptionnelles à tous les prix. </p>"
"<p>We're redefining culinary experiences, blurring the lines between art and function, and designing better products for a better tomorrow.</p>","<p>Nous redéfinissons les expériences culinaires, brouillant les frontières entre l'art et la fonction, et concevant de meilleurs produits pour un avenir meilleur.</p>"
"<p>Welcome to our FAQ, we are so happy to have you here and as a client. <br/>We have tried to answer the most common questions.</p>","<p>Bienvenue dans notre FAQ, nous sommes très heureux de vous accueillir ici et de vous compter parmi nos clients. <br/>Nous avons tenté de répondre aux questions les plus courantes.</p>"
"<p>When the cycle has finished, discard the liquid in the cup and return the cup to the trivet. Press <strong>BREW | STOP </strong>again.</p>","<p>Une fois le cycle terminé, jetez le liquide dans la tasse et remettez la tasse sur le support. Appuyez de nouveau sur <strong>BREW | STOP </strong>.</p>"
"<p>Where drip relies on gravity, espresso relies on force. The machine heats water to the ideal temperature and pushes it through the grounds in about 25–30 seconds. The result is a small, syrupy shot with far more flavor and body than regular coffee.</p>","<p>Là où la cafetière filtre s'appuie sur la gravité, l'espresso s'appuie sur la force. La machine chauffe l'eau à la température idéale et la pousse à travers la mouture en environ 25 à 30 secondes. Le résultat est une petite dose sirupeuse offrant beaucoup plus de saveur et de corps qu'un café ordinaire.</p>"
"<p>While most appliances use AC motors to move air for convection cooking and air frying, our DC line of supercharged products takes it to the next level, moving more cubic feet of air per second while using less energy. Its faster RPM and higher-temp range unlocks cooking that's 40% faster than traditional methods.</p>","<p>Alors que la plupart des appareils utilisent des moteurs à courant alternatif pour déplacer l'air lors de la cuisson à convection et de la friture à air, notre gamme de produits suralimentés à courant continu passe au niveau supérieur en déplaçant un plus grand volume d'air par seconde tout en consommant moins d'énergie. Son régime plus élevé et sa plage de températures plus étendue permettent une cuisson 40 % plus rapide que les méthodes traditionnelles.</p>"
"<p>Wipe and purge the steam wand after every use to keep milk from drying inside it, and rinse the portafilter and basket regularly. Periodically descale the machine with a descaling solution or diluted white vinegar to remove mineral buildup, following your machine's instructions and the hardness of your local water.</p>","<p>Essuyez et purgez la buse à vapeur après chaque utilisation pour empêcher le lait de sécher à l'intérieur, et rincez régulièrement le porte-filtre et le panier. Détartrez périodiquement la machine avec une solution de détartrage ou du vinaigre blanc dilué pour éliminer les dépôts minéraux, en suivant les instructions de votre machine et selon la dureté de l'eau de votre région.</p>"
"<p>Wipe down the base of the unit with a damp cloth or sponge, if needed. Dry completely. <em>Never immerse the coffee maker or its plug in water.</em><br/><br/><strong>NOTE:</strong> The coffee maker and its accessories are <strong>NOT</strong> <strong>dishwasher safe.</strong></p>","<p>Essuyez la base de l'appareil avec un chiffon humide ou une éponge, au besoin. Séchez complètement. <em>N'immergez jamais la cafetière ni sa fiche dans l'eau.</em><br/><br/><strong>REMARQUE :</strong> La cafetière et ses accessoires ne vont <strong>PAS</strong> <strong>au lave-vaisselle.</strong></p>"
"<p>Wipe the exterior with a damp cloth and hand-wash the interior; never submerge the electrical base. If you have hard water, descale about once a month by boiling a 50/50 mix of water and white vinegar, letting it sit 15–20 minutes, then rinsing well. This keeps boil times fast and the water tasting fresh.</p>","<p>Essuyez l'extérieur avec un chiffon humide et lavez l'intérieur à la main; n'immergez jamais la base électrique. Si votre eau est dure, détartrez environ une fois par mois en faisant bouillir un mélange moitié-moitié d'eau et de vinaigre blanc, en laissant reposer de 15 à 20 minutes, puis en rinçant bien. Cela permet de garder des temps d'ébullition rapides et une eau au goût frais.</p>"
"<p>Yes, many single-serve brewers either include or are compatible with a reusable refillable pod that you fill with your own ground coffee. This lets you choose any roast or blend you like, often saves money over pre-filled pods, and reduces single-use waste. A medium grind, similar to what you'd use for drip coffee, usually works best.</p>","<p>Oui, de nombreuses cafetières à portion individuelle comprennent ou sont compatibles avec une capsule réutilisable et rechargeable que vous remplissez de votre propre café moulu. Cela vous permet de choisir la torréfaction ou le mélange que vous aimez, permet souvent d'économiser par rapport aux capsules préremplies et réduit les déchets à usage unique. Une mouture moyenne, semblable à celle que vous utiliseriez pour le café filtre, donne habituellement les meilleurs résultats.</p>"
"<p>Yes, on keep-warm models that include a removable infuser basket. Boil your water, drop in the basket with loose-leaf or bagged tea to steep, then lift it out — and the kettle keeps the pot warm while you serve, so it works just like a steep-and-serve teapot.</p>","<p>Oui, sur les modèles à maintien au chaud qui comprennent un panier-infuseur amovible. Faites bouillir votre eau, déposez le panier avec du thé en feuilles ou en sachet pour l'infusion, puis retirez-le — et la bouilloire garde la théière au chaud pendant que vous servez, de sorte qu'elle fonctionne exactement comme une théière à infuser et à servir.</p>"
"<p>Yes. A gooseneck kettle is great for matcha because the precise stream helps you add water gradually while whisking. Matcha and other delicate green teas taste best with water below a full boil, so a model with temperature presets makes it easy to reach the right heat.</p>","<p>Oui. Une bouilloire à col de cygne est excellente pour le matcha, car le filet précis vous aide à ajouter l'eau graduellement tout en fouettant. Le matcha et les autres thés verts délicats sont meilleurs avec une eau en deçà d'une pleine ébullition, alors un modèle avec préréglages de température facilite l'atteinte de la bonne chaleur.</p>"
"<p>Yes. Every Chefman gooseneck kettle includes automatic shut-off and boil-dry protection, lifts off a 360° cordless swivel base, is cETL approved, and is backed by a 1-year Chefman assurance.</p>","<p>Oui. Chaque bouilloire à col de cygne Chefman comprend un arrêt automatique et une protection contre l'ébullition à sec, se soulève d'une base pivotante sans fil à 360°, est approuvée cETL et est appuyée par une garantie Chefman d'un an.</p>"
"<p>Yes. Every Chefman kettle has automatic shut-off and boil-dry protection, lifts off a 360° cordless swivel base, and features a cool-touch handle. All models are cETL approved and backed by a 1-year Chefman assurance.</p>","<p>Oui. Chaque bouilloire Chefman comprend un arrêt automatique et une protection contre l'ébullition à sec, se soulève d'une base pivotante sans fil à 360° et est dotée d'une poignée qui reste froide au toucher. Tous les modèles sont approuvés cETL et appuyés par une garantie Chefman d'un an.</p>"
"<p>Yes. Every Chefman kettle has automatic shut-off and boil-dry protection, lifts off a 360° cordless swivel base, is cETL approved, and is backed by a 1-year Chefman assurance. Stay-cool handles add everyday peace of mind.</p>","<p>Oui. Chaque bouilloire Chefman comprend un arrêt automatique et une protection contre l'ébullition à sec, se soulève d'une base pivotante sans fil à 360°, est approuvée cETL et est appuyée par une garantie Chefman d'un an. Les poignées qui restent froides ajoutent une tranquillité d'esprit au quotidien.</p>"
"<p>Yes. Every Chefman kettle has automatic shut-off that turns it off once the water boils and boil-dry protection that keeps it from powering on empty. They're cETL approved, sit on a 360° cordless base, have a cool-touch handle, and are backed by a 1-year Chefman assurance.</p>","<p>Oui. Chaque bouilloire Chefman est dotée d'un arrêt automatique qui l'éteint une fois l'eau bouillie et d'une protection contre l'ébullition à sec qui l'empêche de s'allumer à vide. Elles sont approuvées cETL, reposent sur une base sans fil à 360°, possèdent une poignée qui reste froide au toucher et sont appuyées par une garantie Chefman d'un an.</p>"
"<p>Yes. Every Fast-Boil size also comes in a tea-infuser version with a removable stainless-steel basket, so you can boil water and steep loose-leaf or bagged tea in one vessel. The standard Fast-Boil models are boil-only and pair nicely with a separate teapot or infuser.</p>","<p>Oui. Chaque format Fast-Boil est aussi offert dans une version avec infuseur à thé dotée d'un panier amovible en acier inoxydable, de sorte que vous pouvez faire bouillir de l'eau et infuser du thé en feuilles ou en sachet dans un seul récipient. Les modèles Fast-Boil standard sont à ébullition seulement et s'accordent bien avec une théière ou un infuseur séparé.</p>"
"<p>Yes. Every model features automatic shut-off and boil-dry protection, lifts off a 360° cordless swivel base, is cETL approved, and is backed by a 1-year Chefman assurance. Cool-touch handles add everyday peace of mind.</p>","<p>Oui. Chaque modèle est doté d'un arrêt automatique et d'une protection contre l'ébullition à sec, se soulève d'une base pivotante sans fil à 360°, est approuvé cETL et est appuyé par une garantie Chefman d'un an. Les poignées qui restent froides ajoutent une tranquillité d'esprit au quotidien.</p>"
"<p>Yes. Temperature-control kettles include a full-boil option alongside their lower presets, so you can brew black or herbal tea, make instant coffee, or cook ramen and oatmeal at 212°F, then switch to a gentler setting for green or white tea.</p>","<p>Oui. Les bouilloires à contrôle de température comprennent une option de pleine ébullition en plus de leurs préréglages plus bas, de sorte que vous pouvez infuser du thé noir ou des tisanes, préparer du café instantané ou cuire des ramen et du gruau à 100 °C, puis passer à un réglage plus doux pour le thé vert ou blanc.</p>"
"<p>Yes. The removable stainless-steel infuser basket holds loose-leaf tea for full-flavored brewing, and it works just as well with tea bags when that's what you have on hand. Because the basket lifts right out, you can steep to your preferred strength and remove the leaves before the tea turns bitter.</p>","<p>Oui. Le panier-infuseur amovible en acier inoxydable contient du thé en feuilles pour une infusion pleine de saveur, et il fonctionne tout aussi bien avec des sachets de thé lorsque c'est ce que vous avez sous la main. Comme le panier se retire facilement, vous pouvez infuser à l'intensité que vous préférez et retirer les feuilles avant que le thé ne devienne amer.</p>"
"<p>You can use any roast you enjoy, though medium to dark roasts are popular for espresso because of their fuller body. The grind matters most: espresso needs a fine, consistent grind, so look for beans or pre-ground coffee labeled for espresso, and adjust finer if shots run too fast or coarser if they run too slow.</p>","<p>Vous pouvez utiliser n'importe quelle torréfaction que vous appréciez, bien que les torréfactions moyennes à foncées soient populaires pour l'espresso en raison de leur corps plus prononcé. La mouture est ce qui compte le plus : l'espresso nécessite une mouture fine et uniforme, alors recherchez des grains ou du café prémoulu portant la mention espresso, et ajustez plus fin si les doses coulent trop vite ou plus grossier si elles coulent trop lentement.</p>"
"<p>You can, with a small adjustment. Tea infuser kettles are Fast-Boil models that heat to a full 212°F, which is perfect for black and herbal teas. Delicate green, white, and oolong teas taste best below the boil, so let the water cool briefly off the boil before steeping — or choose a Chefman temperature-control kettle that lets you dial in an exact, lower temperature.</p>","<p>Vous le pouvez, avec un petit ajustement. Les bouilloires avec infuseur à thé sont des modèles Fast-Boil qui chauffent jusqu'à une pleine ébullition de 100 °C, ce qui est parfait pour les thés noirs et les tisanes. Les thés verts, blancs et oolong délicats sont meilleurs en deçà de l'ébullition, alors laissez l'eau refroidir brièvement après l'ébullition avant d'infuser — ou choisissez une bouilloire Chefman à contrôle de température qui vous permet de régler une température exacte et plus basse.</p>"
<p>Your payment information is processed securely</p>,<p>Vos renseignements de paiement sont traités de façon sécurisée</p>
